Row	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	Correct First Attempt	Incorrects	Hints	Corrects	KC(SubSkills)	Opportunity(SubSkills)
2147950	250k6hyvak19	Unit INTEGERS, Section INTEGERS-5	INTEGER5-132	1	FirstAddend	2007-03-26 13:39:03.0	2007-03-26 13:39:07.0	2007-03-26 13:39:11.0	2007-03-26 13:39:11.0	8		8	0	1	0	1	Represent first integer on number line	90
2148194	250k6hyvak19	Unit INTEGER-MULTDIV, Section INTEGER-MULTDIV-3	EG75 -2*(-7)	1	-2*(-7)	2007-04-11 13:37:03.0	2007-04-11 13:37:21.0	2007-04-11 13:37:21.0	2007-04-11 13:37:21.0	18	18		1	0	0	1		
2148843	250l0uo8pbta	Unit LCM, Section lcm-2	LCM-C-05-15	1	LCMFactor2:2	2007-03-14 14:46:05.0	2007-03-14 14:46:13.0	2007-03-14 14:46:13.0	2007-03-14 14:46:13.0	8	8		1	0	0	1	List consecutive multiples of a number	301
2148941	250l0uo8pbta	Unit INTEGERS, Section INTEGERS-3	INTEGER3-107	1	SecondAddend	2007-04-04 13:37:32.0	2007-04-04 13:37:34.0	2007-04-04 13:37:34.0	2007-04-04 13:37:34.0	2	2		1	0	0	1	Represent second positive integer on number line as difference	14
2149424	250m0ootao7f	Unit LCM, Section lcm-2	LCM-C-10-20	1	LCMFactor2:1	2006-11-16 11:02:43.0	2006-11-16 11:02:46.0	2006-11-16 11:02:46.0	2006-11-16 11:02:46.0	3	3		1	0	0	1	List consecutive multiples of a number	204
2150067	250m0ootao7f	Unit GCF, Section gcf-1	GCF-08-10	1	GCFCheckbox2:3	2006-12-15 10:53:11.0	2006-12-15 10:53:12.0	2006-12-15 10:53:12.0	2006-12-15 10:53:12.0	1	1		1	0	0	1	Identify number as common factor	213
2150223	250m0ootao7f	Unit INTEGERS, Section INTEGERS-4	INTEGER5-079	1	RewriteExpression	2007-04-11 13:12:47.0	2007-04-11 13:13:20.0	2007-04-11 13:13:28.0	2007-04-11 13:13:28.0	41		41	0	2	0	1	Rewrite adding negative integer	8
2150436	250pn6i3tx5d	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-2	PICTALG2SU353	1	Label:2	2006-11-30 13:37:12.0	2006-11-30 13:37:35.0	2006-11-30 13:37:35.0	2006-11-30 13:37:35.0	7.667	7.667		1	0	0	1		
2150680	250pn6i3tx5d	Unit LCM, Section lcm-2	LCM-C-03-18	1	CommonMultiple1	2006-12-04 13:17:47.0	2006-12-04 13:18:06.0	2006-12-04 13:19:13.0	2006-12-04 13:19:13.0	86		86	0	4	1	1	Identify LCM - one number multiple of other	4
2150904	250pn6i3tx5d	Unit GCF, Section gcf-1	GCF-06-50	1	GCFCheckbox2:4	2006-12-05 14:24:18.0	2006-12-05 14:24:19.0	2006-12-05 14:24:19.0	2006-12-05 14:24:19.0	1	1		1	0	0	1	Identify number as common factor	62
2151302	250pn6i3tx5d	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-6	POW6N16	1	EachPart	2007-03-14 14:35:37.0	2007-03-14 14:35:42.0	2007-03-14 14:35:42.0	2007-03-14 14:35:42.0	5	5		1	0	0	1	Identify fraction associated with each segment of a number line	4
2151343	250pn6i3tx5d	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-1	POWS1S02	1	NextStep1	2007-03-14 14:45:16.0	2007-03-14 14:45:20.0	2007-03-14 14:45:20.0	2007-03-14 14:45:20.0	4	4		1	0	0	1		
2151498	250pn6i3tx5d	Unit INTEGERS, Section INTEGERS-5	INTEGER5-084	1	SecondAddend	2007-03-21 13:49:35.0	2007-03-21 13:49:37.0	2007-03-21 13:49:37.0	2007-03-21 13:49:37.0	2	2		1	0	0	1	Represent second positive integer on number line as difference	11
2151594	250pn6i3tx5d	Unit INTEGER-MULTDIV, Section INTEGER-MULTDIV-3	INTDIV-043	1	FinalAnswer	2007-03-26 13:24:49.0	2007-03-26 13:25:41.0	2007-03-26 13:26:09.0	2007-03-26 13:26:09.0	80		80	0	2	0	1	simplify-fractions-sp	9
2151741	250pn6i3tx5d	Unit EXPONENTS, Section EXPONENTS-2	EXPONENT2-025	1	Exponent1	2007-03-28 13:35:57.0	2007-03-28 13:36:02.0	2007-03-28 13:36:02.0	2007-03-28 13:36:02.0	5	5		1	0	0	1	Write positive exponent of exponential from given number as product	10
2151873	250pn6i3tx5d	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-1	POWS1V21	2	Exercise2:Item2:4	2007-04-11 13:13:04.0	2007-04-11 13:13:08.0	2007-04-11 13:13:08.0	2007-04-11 13:13:08.0	4	4		1	0	0	1		
2151963	250pn6i3tx5d	Unit SCI-NOTATION, Section SCI-NOTATION-2	SCINOTATION2-137	1	Base3	2007-04-11 13:39:43.0	2007-04-11 13:39:50.0	2007-04-11 13:39:50.0	2007-04-11 13:39:50.0	7	7		1	0	0	1	Write decimal multiplier of scientific notation	3
2152083	250pztpx3kv9	Unit GCF, Section gcf-2	GCF-C-16-32	1	GCFCheckbox2:2	2006-11-06 11:01:15.0	2006-11-06 11:01:16.0	2006-11-06 11:01:16.0	2006-11-06 11:01:16.0	1	1		1	0	0	1	Identify number as common factor	29
2152508	250pztpx3kv9	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-5	POW5N50	1	HowMany	2006-11-18 23:38:36.0	2006-11-18 23:40:21.0	2006-11-18 23:40:21.0	2006-11-18 23:40:21.0	105	105		1	0	0	1	Identify number of equal divisions (number line)	10
2154727	250pztpx3kv9	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-3	POWS3S23	1	Exercise1:Item1:3	2006-12-15 10:41:06.0	2006-12-15 10:41:10.0	2006-12-15 10:41:10.0	2006-12-15 10:41:10.0	4	4		1	0	0	1		
2155460	250pztpx3kv9	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-1	POG1-05-4	1	DragMarble:18	2007-03-21 14:09:04.0	2007-03-21 14:09:05.0	2007-03-21 14:09:05.0	2007-03-21 14:09:05.0	1	1		1	0	0	1		
2155778	250pztpx3kv9	Unit INTEGERS, Section INTEGERS-4	INTEGER5-110	1	FirstAddend	2007-04-04 13:27:56.0	2007-04-04 13:28:01.0	2007-04-04 13:28:01.0	2007-04-04 13:28:01.0	5	5		1	0	0	1	Represent first integer on number line	71
2156212	250pzx5yizee	Unit GCF, Section gcf-2	GCF-C-06-18	1	FactorPairBox:1:3	2006-11-09 13:41:31.0	2006-11-09 13:41:33.0	2006-11-09 13:41:33.0	2006-11-09 13:41:33.0	2	2		1	0	0	1		
2156371	250pzx5yizee	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-2	POW2S11	1	HowMany	2007-03-14 14:24:11.0	2007-03-14 14:24:31.0	2007-03-14 14:24:31.0	2007-03-14 14:24:31.0	20	20		1	0	0	1	Identify number of equal divisions (square)	1
2156649	250pzx5yizee	Unit INTEGERS, Section INTEGERS-5	INTEGER5-104	1	Result	2007-03-21 14:39:22.0	2007-03-21 14:39:27.0	2007-03-21 14:39:27.0	2007-03-21 14:39:27.0	5	5		1	0	0	1	Calculate difference with negative integer	11
2156740	250pzx5yizee	Unit INTEGER-MULTDIV, Section INTEGER-MULTDIV-3	EG75 -4*(-8)	1	FinalAnswer	2007-04-04 13:23:18.0	2007-04-04 13:23:51.0	2007-04-04 13:23:51.0	2007-04-04 13:23:51.0	33	33		1	0	0	1	perform-mult-row2-sp	6
2156786	250pzx5yizee	Unit EXPONENTS, Section EXPONENTS-1	EXPONENT1-072	1	AddFactor1:9	2007-04-11 13:28:23.0	2007-04-11 13:28:31.0	2007-04-11 13:28:31.0	2007-04-11 13:28:31.0	8	8		1	0	0	1		
2156840	250s9vtv79mj	Unit LCM, Section lcm-2	LCM-C-08-14	1	LCMFactor2:7	2006-10-16 13:22:23.0	2006-10-16 13:22:34.0	2006-10-16 13:22:34.0	2006-10-16 13:22:34.0	11	11		1	0	0	1	List consecutive multiples of a number	16
2157338	250s9vtv79mj	Unit GCF, Section gcf-1	GCF-10-30	1	GCFCheckbox1:1	2006-11-09 13:23:29.0	2006-11-09 13:23:32.0	2006-11-09 13:23:32.0	2006-11-09 13:23:32.0	3	3		1	0	0	1	Identify number as common factor	172
2157580	250s9vtv79mj	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-2	POW2S20	1	HowMany	2006-12-07 13:34:37.0	2006-12-07 13:35:00.0	2006-12-07 13:35:00.0	2006-12-07 13:35:00.0	23	23		1	0	0	1	Identify number of equal divisions (square)	8
2157683	250y32j4equ4	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-2	PICTALG2SU409	2	FirstAnswer	2006-11-06 13:15:36.0	2006-11-06 13:16:29.0	2006-11-06 13:16:55.0	2006-11-06 13:16:55.0	79		79	0	1	0	1	Enter quantity from diagram by reading	5
2158434	250y32j4equ4	Unit LCM, Section lcm-1	LCM-14-18	1	LCMCheckbox1:1	2006-11-30 13:15:46.0	2006-11-30 13:15:51.0	2006-11-30 13:15:51.0	2006-11-30 13:15:51.0	5	5		1	0	0	1	Identify number as common multiple	320
2159205	250y32j4equ4	Unit GCF, Section gcf-1	GCF-06-12	1	GCFCheckbox1:3	2007-03-14 14:40:31.0	2007-03-14 14:40:32.0	2007-03-14 14:40:32.0	2007-03-14 14:40:32.0	1	1		1	0	0	1	Identify number as common factor	34
2159546	250y32j4equ4	Unit INTEGERS, Section INTEGERS-4	INTEGER5-071	1	Result	2007-03-26 13:43:09.0	2007-03-26 13:43:13.0	2007-03-26 13:43:13.0	2007-03-26 13:43:13.0	4	4		1	0	0	1	Calculate sum with negative integer	24
2159979	250y9bh7w677	Unit GCF, Section gcf-1	GCF-16-32	1	GCFCheckbox2:5	2006-11-06 13:34:26.0	2006-11-06 13:34:28.0	2006-11-06 13:34:28.0	2006-11-06 13:34:28.0	2	2		1	0	0	1	Identify number as common factor	87
2160480	250y9bh7w677	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-6	POW6N41	1	HowMany	2006-12-01 22:42:07.0	2006-12-01 22:42:27.0	2006-12-01 22:42:27.0	2006-12-01 22:42:27.0	20	20		1	0	0	1	Identify number of equal divisions (number line)	3
2163195	250y9bh7w677	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-2	POWS2C01	2	Exercise1:Item4:3	2006-12-02 17:01:47.0	2006-12-02 17:01:49.0	2006-12-02 17:01:49.0	2006-12-02 17:01:49.0	2	2		1	0	0	1		
2165141	250y9bh7w677	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3	POG3-08-6-0	1	HowManyPink2	2006-12-04 21:20:15.0	2006-12-04 21:20:24.0	2006-12-04 21:20:24.0	2006-12-04 21:20:24.0	9	9		1	0	0	1	Enter items numerator	25
2165482	250y9bh7w677	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-5	EQFRAC5CR002-009	1	CompareOriginal	2006-12-07 20:25:37.0	2006-12-07 20:25:39.0	2006-12-07 20:25:39.0	2006-12-07 20:25:39.0	2	2		1	0	0	1	Compare fractions with unlike denominators	15
2165631	250y9bh7w677	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-1	FRACOPS1A33-33	1	Fraction1:3	2007-03-14 14:31:16.0	2007-03-14 14:31:24.0	2007-03-14 14:31:24.0	2007-03-14 14:31:24.0	8	8		1	0	0	1		
2165907	250y9bh7w677	Unit INTEGERS, Section INTEGERS-5	INTEGER5-017	1	RewriteExpression	2007-03-28 13:09:52.0	2007-03-28 13:10:37.0	2007-03-28 13:10:37.0	2007-03-28 13:10:37.0	45	45		1	0	0	1	Rewrite adding negative integer	7
2166069	250y9bh7w677	Unit INTEGER-MULTDIV, Section INTEGER-MULTDIV-3	INTDIV-119	1	FinalAnswer	2007-04-11 13:38:01.0	2007-04-11 13:38:08.0	2007-04-11 13:38:08.0	2007-04-11 13:38:08.0	7	7		1	0	0	1	simplify-fractions-sp	9
2166715	250z1yk6der1	Unit LCM, Section lcm-2	LCM-C-14-18	1	LCMFactor2:6	2006-11-09 13:44:47.0	2006-11-09 13:44:51.0	2006-11-09 13:45:57.0	2006-11-09 13:45:57.0	9		9	0	1	0	1	List consecutive multiples of a number	305
2167513	250z1yk6der1	Unit GCF, Section gcf-1	GCF-12-40	1	GCFCheckbox1:4	2006-12-04 13:17:02.0	2006-12-04 13:17:03.0	2006-12-04 13:17:03.0	2006-12-04 13:17:03.0	1	1		1	0	0	1	Identify number as common factor	269
2168477	250z1yk6der1	Unit INTEGERS, Section INTEGERS-5	INTEGER5-023	1	SecondAddend	2007-04-04 13:37:56.0	2007-04-04 13:37:58.0	2007-04-04 13:37:59.0	2007-04-04 13:37:59.0	3		3	0	1	0	1	Represent second negative integer on number line as sum	17
2169067	250z5pmujl2c	Unit LCM, Section lcm-2	LCM-C-05-08	1	LCMFactor1:3	2006-11-09 13:39:27.0	2006-11-09 13:39:33.0	2006-11-09 13:39:33.0	2006-11-09 13:39:33.0	6	6		1	0	0	1	List consecutive multiples of a number	244
2169818	250z5pmujl2c	Unit GCF, Section gcf-1	GCF-06-18	1	Question1	2006-12-04 13:08:45.0	2006-12-04 13:08:50.0	2006-12-04 13:08:50.0	2006-12-04 13:08:50.0	5	5		1	0	0	1	Identify GCF - one number multiple of other	12
2170541	250z5pmujl2c	Unit INTEGERS, Section INTEGERS-4	INTEGER5-166	1	FirstAddend	2007-04-04 13:20:50.0	2007-04-04 13:21:00.0	2007-04-04 13:21:00.0	2007-04-04 13:21:00.0	10	10		1	0	0	1	Represent first integer on number line	33
2170927	250zu6scl7pr	Unit GCF, Section gcf-2	GCF-C-06-08	1	FactorPairBox:2:2	2006-11-06 11:00:14.0	2006-11-06 11:00:16.0	2006-11-06 11:00:16.0	2006-11-06 11:00:16.0	2	2		1	0	0	1		
2171249	250zu6scl7pr	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-5	POW5N14	1	HowMany	2006-11-16 10:38:40.0	2006-11-16 10:38:51.0	2006-11-16 10:38:51.0	2006-11-16 10:38:51.0	11	11		1	0	0	1	Identify number of equal divisions (number line)	8
2172906	250zu6scl7pr	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-2	POWS2H07	1	Question1	2006-12-04 11:11:45.0	2006-12-04 11:11:54.0	2006-12-04 11:11:54.0	2006-12-04 11:11:54.0	9	9		1	0	0	1	Identify number of items	63
2173956	250zu6scl7pr	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2	POG2-01-4	1	TotalGroups2	2007-03-14 14:36:48.0	2007-03-14 14:36:49.0	2007-03-14 14:36:49.0	2007-03-14 14:36:49.0	1	1		1	0	0	1	Enter group denominator	13
2174328	250zu6scl7pr	Unit INTEGERS, Section INTEGERS-5	INTEGER5-186	1	Result	2007-03-21 14:33:27.0	2007-03-21 14:33:30.0	2007-03-21 14:33:30.0	2007-03-21 14:33:30.0	3	3		1	0	0	1	Calculate difference with positive integer	27
2174403	250zu6scl7pr	Unit INTEGER-MULTDIV, Section INTEGER-MULTDIV-3	EG73 6*(-2)	1	FinalAnswer	2007-04-04 13:17:35.0	2007-04-04 13:17:43.0	2007-04-04 13:18:20.0	2007-04-04 13:18:20.0	45		45	0	2	0	1	perform-mult-row2-sp	8
2174529	250zu6scl7pr	Unit EXPONENTS, Section EXPONENTS-2	EXPONENT2-046	1	AddFactor1:3	2007-04-11 13:17:29.0	2007-04-11 13:17:30.0	2007-04-11 13:17:30.0	2007-04-11 13:17:30.0	0.5	0.5		1	0	0	1		
2175152	250zvg2ljzdh	Unit GCF, Section gcf-2	GCF-C-08-36	2	GCFCheckbox2:7	2006-12-04 13:15:15.0	2006-12-04 13:15:19.0	2006-12-04 13:15:19.0	2006-12-04 13:15:19.0	4	4		1	0	0	1	Identify number as common factor	179
2175405	250zvg2ljzdh	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-1	POW1V35	1	Shape1:7	2006-12-07 13:38:00.0	2006-12-07 13:38:02.0	2006-12-07 13:38:02.0	2006-12-07 13:38:02.0	2	2		1	0	0	1		
2175616	250zvg2ljzdh	Unit INTEGERS, Section INTEGERS-5	INTEGER5-110	1	FirstAddend	2007-03-21 14:16:11.0	2007-03-21 14:16:18.0	2007-03-21 14:16:18.0	2007-03-21 14:16:18.0	7	7		1	0	0	1	Represent first integer on number line	43
2175705	250zvg2ljzdh	Unit INTEGER-MULTDIV, Section INTEGER-MULTDIV-2	INTDIV-013	1	8/2	2007-03-28 13:29:20.0	2007-03-28 13:29:33.0	2007-03-28 13:29:33.0	2007-03-28 13:29:33.0	13	13		1	0	0	1		
2175808	250zvg2ljzdh	Unit EXPONENTS, Section EXPONENTS-1	EXPONENT1-017	1	AddFactor1:1	2007-04-11 13:34:48.0	2007-04-11 13:35:11.0	2007-04-11 13:35:11.0	2007-04-11 13:35:11.0	23	23		1	0	0	1		
2175990	25012x6ph	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-1	PICTALG1AU556	1	InitialQuestion	2006-10-26 13:08:56.0	2006-10-26 13:09:21.0	2006-10-26 13:09:21.0	2006-10-26 13:09:21.0	8.333	8.333		1	0	0	1	Identify larger quantity -- addition	3
2176480	25012x6ph	Unit LCM, Section lcm-2	LCM-C-12-15	1	OptionalTasks	2006-11-09 13:17:36.0	2006-11-09 13:17:43.0	2006-11-09 13:17:43.0	2006-11-09 13:17:43.0	7	7		1	0	0	1		
2176995	25012x6ph	Unit GCF, Section gcf-2	GCF-C-04-20	1	GCFCheckbox2:4	2006-11-16 13:36:39.0	2006-11-16 13:36:40.0	2006-11-16 13:36:43.0	2006-11-16 13:36:43.0	4		4	0	1	0	1	Identify number as common factor	125
2177405	25012x6ph	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-4	POG4W-11-0	1	DragMarble:0	2006-11-29 13:39:33.0	2006-11-29 13:39:36.0	2006-11-29 13:39:36.0	2006-11-29 13:39:36.0	3	3		1	0	0	1		
2179862	25012x6ph	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-3	POWS3V13	1	Exercise1:Item2:7	2006-12-15 18:27:33.0	2006-12-15 18:27:37.0	2006-12-15 18:27:37.0	2006-12-15 18:27:37.0	4	4		1	0	0	1		
2180341	25012x6ph	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3	POG3-01-1-0	1	IdentifyGroups	2006-12-15 19:21:52.0	2006-12-15 19:21:53.0	2006-12-15 19:21:53.0	2006-12-15 19:21:53.0	1	1		1	0	0	1	Identify number of desired groups	15
2180741	25012x6ph	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-5	EQFRAC5SR005-008	1	CompareBuilt	2006-12-16 15:12:53.0	2006-12-16 15:13:00.0	2006-12-16 15:13:00.0	2006-12-16 15:13:00.0	7	7		1	0	0	1	Compare fractions with like denominators	11
2181095	25012x6ph	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-4	FRACOPS4S05-20	1	FirstAddend	2006-12-16 17:00:48.0	2006-12-16 17:00:51.0	2006-12-16 17:00:51.0	2006-12-16 17:00:51.0	3	3		1	0	0	1	Represent first fraction on number line	18
2181802	25012x6ph	Unit MIXED-IMPROPER-FRACTIONS, Section MIXED-IMPROPER-FACTIONS-2	EQFRAC-I-108	1	Shape2:7	2007-01-12 21:48:57.0	2007-01-12 21:48:58.0	2007-01-12 21:48:58.0	2007-01-12 21:48:58.0	1	1		1	0	0	1		
2182349	25012x6ph	Unit FRACTION-OPERATIONS-2, Section FRACTION-OPERATIONS-II-3	FRAC-OP2-275	1	4 1/6	2007-01-22 22:48:35.0	2007-01-22 22:48:42.0	2007-01-22 22:48:42.0	2007-01-22 22:48:42.0	7	7		1	0	0	1		
2182703	25012x6ph	Unit REPRESENTING-DECIMALS, Section representing-decimals-4	DECIMAL4-161	1	PlaceValue3	2007-01-26 00:28:09.0	2007-01-26 00:28:11.0	2007-01-26 00:28:11.0	2007-01-26 00:28:11.0	2	2		1	0	0	1	Enter tenths multiplier as decimal	7
2182887	25012x6ph	Unit CONV-FRACTIONS-DECIMALS, Section conv-fractions-decimals-3	DECIMAL7N-108	1	ResultDenominator1	2007-01-26 01:14:24.0	2007-01-26 01:14:34.0	2007-01-26 01:14:34.0	2007-01-26 01:14:34.0	10	10		1	0	0	1		
2183617	25012x6ph	Unit DECIMAL-OPERATIONS-1, Section DECIMAL-OPERATIONS-I-3	DECIMAL10-103	1	Digit1-3	2007-01-29 21:40:48.0	2007-01-29 21:40:49.0	2007-01-29 21:40:49.0	2007-01-29 21:40:49.0	1	1		1	0	0	1		
2185110	25012x6ph	Unit DECIMAL-OPERATIONS-2, Section DECIMAL-OPERATIONS-II-4	DECIMAL14-333	1	Product2:4	2007-02-01 13:31:02.0	2007-02-01 13:31:04.0	2007-02-01 13:31:04.0	2007-02-01 13:31:04.0	1	1		1	0	0	1	Calculate internal product	240
2185648	25012x6ph	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-018	1	FinalAnswer	2007-02-01 23:07:35.0	2007-02-01 23:07:37.0	2007-02-01 23:07:37.0	2007-02-01 23:07:37.0	2	2		1	0	0	1	Enter Calculated value of rate	15
2186026	25012x6ph	Unit PERCENT-CONVERSION, Section PERCENT-CONVERSION-3	PERCENTCONV3-285	1	MixedNumerator	2007-02-02 23:21:40.0	2007-02-02 23:21:42.0	2007-02-02 23:21:42.0	2007-02-02 23:21:42.0	2	2		1	0	0	1	Calculate numerator of mixed number from given decimal	5
2186775	25012x6ph	Unit PERCENT-PROPORTION, Section PERCENT-PROPORTION-5	PERCENTPROP5-092	1	ChooseMethod	2007-02-08 13:02:50.0	2007-02-08 13:02:54.0	2007-02-08 13:02:54.0	2007-02-08 13:02:54.0	4	4		1	0	0	1		
2187814	25012x6ph	Unit PERCENT-CHANGE, Section PERCENT-CHANGE-4	PERCENTMIX4-142	1	FinalAnswer	2007-02-11 21:45:39.0	2007-02-11 21:45:42.0	2007-02-11 21:45:42.0	2007-02-11 21:45:42.0	3	3		1	0	0	1	Calculate total in context	17
2188066	25012x6ph	Unit INTEGERS, Section INTEGERS-5	INTEGER5-184	1	FirstAddend	2007-02-12 21:57:28.0	2007-02-12 21:57:36.0	2007-02-12 21:57:36.0	2007-02-12 21:57:36.0	8	8		1	0	0	1	Represent first integer on number line	42
2188186	25012x6ph	Unit INTEGER-MULTDIV, Section INTEGER-MULTDIV-3	EG72 3*8	1	3*8	2007-02-12 22:26:49.0	2007-02-12 22:27:04.0	2007-02-12 22:27:04.0	2007-02-12 22:27:04.0	15	15		1	0	0	1	[SkillRule: Select Multiply; {MT; MT no fraction coeff}]	10
2188507	25012x6ph	Unit EXPONENTS, Section EXPONENTS-5	EXPONENT5-076	1	AddFactor1:2	2007-02-14 22:57:10.0	2007-02-14 22:57:12.0	2007-02-14 22:57:12.0	2007-02-14 22:57:12.0	2	2		1	0	0	1		
2189267	25012x6ph	Unit PICTURE-ALGEBRA-2, Section PICTURE-ALGEBRA-II-6	PICTALG7SK050	1	Bar2	2007-02-28 12:58:40.0	2007-02-28 12:58:43.0	2007-02-28 12:58:43.0	2007-02-28 12:58:43.0	3	3		1	0	0	1	Draw smaller bar -- addition/subtraction	53
2189906	25012x6ph	Unit PATTERN-MATCHING-SOLVING, Section PATTERN-MATCHING-2	DD048	1	R3C1	2007-04-06 19:44:37.0	2007-04-06 19:44:40.0	2007-04-06 19:44:40.0	2007-04-06 19:44:40.0	3	3		1	0	0	1		
2190292	25012x6ph	Unit ORDER-OF-OPERATIONS, Section ORDER-OF-OPERATIONS-2	EG1 3+8*1	1	3+8*1	2007-04-10 18:44:27.0	2007-04-10 18:44:35.0	2007-04-10 18:44:35.0	2007-04-10 18:44:35.0	8	8		1	0	0	1	[SkillRule: Select Multiply/Divide, nested; {MT; MT no fraction coeff}]	3
2190811	25012x6ph	Unit PATTERNS-ONE-STEP, Section PATTERNS-ONE-STEP-3	DD137	1	R5C2	2007-04-25 23:52:07.0	2007-04-25 23:52:15.0	2007-04-25 23:52:15.0	2007-04-25 23:52:15.0	8	8		1	0	0	1	Entering a given	329
2191184	25012x6ph	Unit ONE-STEP-EQUATIONS, Section ONE-STEP-EQUATIONS-4	EG23 5 = 7x	1	5 = 7x	2007-05-30 13:01:48.0	2007-05-30 13:02:06.0	2007-05-30 13:02:19.0	2007-05-30 13:02:19.0	31		31	0	1	0	1	[SkillRule: Remove positive coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	15
2191646	2502hgmmo	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-2	PICTALG2SU119	1	Bar2	2006-11-08 13:37:41.0	2006-11-08 13:37:44.0	2006-11-08 13:37:46.0	2006-11-08 13:37:46.0	5		5	0	2	0	1	Draw larger bar -- addition/subtraction	31
2192064	2502hgmmo	Unit LCM, Section lcm-2	LCM-C-06-12	1	OptionalTasks	2006-11-15 13:41:53.0	2006-11-15 13:41:55.0	2006-11-15 13:41:55.0	2006-11-15 13:41:55.0	2	2		1	0	0	1		
2192543	2502s4qqk	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-1	PICTALG1AU228	1	SmallerBar	2006-11-09 13:12:32.0	2006-11-09 13:12:42.0	2006-11-09 13:12:42.0	2006-11-09 13:12:42.0	10	10		1	0	0	1	Enter initial in diagram -- given	2
2193360	2502s4qqk	Unit LCM, Section lcm-2	LCM-C-06-14	1	LCMFactor2:2	2006-11-29 13:43:37.0	2006-11-29 13:43:40.0	2006-11-29 13:43:40.0	2006-11-29 13:43:40.0	3	3		1	0	0	1	List consecutive multiples of a number	316
2193910	2502s4qqk	Unit GCF, Section gcf-2	GCF-C-04-12	2	FactorPairBox:2:6	2006-12-07 13:02:55.0	2006-12-07 13:02:57.0	2006-12-07 13:02:57.0	2006-12-07 13:02:57.0	2	2		1	0	0	1		
2194377	2502s4qqk	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-4	POG4W-47-0	1	DragMarble:3	2007-01-11 13:19:59.0	2007-01-11 13:20:02.0	2007-01-11 13:20:02.0	2007-01-11 13:20:02.0	3	3		1	0	0	1		
2195710	2502s4qqk	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-1	POWS1H05	1	Exercise1:Item4:6	2007-02-01 13:21:25.0	2007-02-01 13:21:28.0	2007-02-01 13:21:28.0	2007-02-01 13:21:28.0	3	3		1	0	0	1		
2196580	2502s4qqk	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3	POG3-16-2-0	1	TotalGroups2	2007-03-01 13:18:21.0	2007-03-01 13:18:23.0	2007-03-01 13:18:23.0	2007-03-01 13:18:23.0	2	2		1	0	0	1	Enter group denominator	41
